MoleculeID;PBFE(ERF);PBFE(RF);PBFE(DNN);PBFE(KNN);PBFE(SVR);PBFE(εSVR);PBFE(LR)
APVD_3207_ZINC;	-8.450; -8.785; -10.355; -7.701; -9.422; -10.391; -9.460
APVD_3208_ZINC;	-8.411; -8.613; -10.006; -7.600; -9.231; -10.193; -9.285
APVD_3209_ZINC;	-9.202; -9.066; -10.054; -9.084; -9.205; -10.461; -9.225
APVD_3210_ZINC;	-9.273; -9.257; -10.333; -9.102; -9.500; -10.614; -9.475
APVD_3211_ZINC;	-9.229; -9.226; -10.091; -8.975; -9.311; -10.435; -9.301
APVD_3212_ZINC;	-9.214; -9.198; -10.106; -8.940; -9.351; -10.457; -9.332
APVD_3213_ZINC;	-10.493; -10.308; -10.058; -9.697; -10.466; -10.017; -10.325
APVD_3214_ZINC;	-10.477; -10.279; -9.983; -9.687; -10.300; -9.887; -10.184
APVD_3215_ZINC;	-9.016; -9.110; -10.031; -8.575; -9.180; -10.123; -9.259
APVD_3216_ZINC;	-9.410; -9.296; -10.087; -8.574; -9.392; -10.408; -9.375
APVD_3217_ZINC;	-8.771; -8.885; -10.141; -9.310; -9.285; -10.051; -9.193
APVD_3218_ZINC;	-8.627; -8.644; -10.229; -8.016; -9.233; -10.322; -9.023
APVD_3219_ZINC;	-8.534; -8.636; -9.510; -7.355; -9.027; -9.375; -8.966
APVD_3220_ZINC;	-8.283; -8.642; -8.678; -8.134; -8.762; -8.264; -8.663
APVD_3221_ZINC;	-8.571; -8.684; -8.871; -9.316; -8.518; -8.305; -8.660
APVD_3222_ZINC;	-8.559; -8.781; -9.038; -8.825; -8.706; -8.434; -8.832
APVD_3223_ZINC;	-9.635; -9.957; -9.562; -10.741; -11.304; -10.725; -11.227
APVD_3224_ZINC;	-8.577; -8.761; -8.999; -7.296; -8.473; -8.453; -8.392
APVD_3225_ZINC;	-8.634; -8.923; -8.727; -9.015; -8.513; -8.181; -8.601
APVD_3226_ZINC;	-7.860; -7.602; -7.737; -7.441; -7.107; -8.302; -7.179
APVD_3227_ZINC;	-7.859; -7.611; -7.764; -8.081; -7.097; -8.396; -7.188
APVD_3228_ZINC;	-7.677; -7.452; -7.933; -7.159; -7.320; -8.385; -7.318
APVD_3229_ZINC;	-8.415; -8.364; -8.153; -9.200; -6.883; -7.761; -6.862
APVD_3230_ZINC;	-8.437; -8.333; -8.424; -8.720; -7.324; -8.329; -7.332
APVD_3231_ZINC;	-10.444; -10.208; -10.049; -8.929; -10.170; -9.564; -10.098
APVD_3232_ZINC;	-10.696; -10.488; -10.231; -9.544; -10.158; -9.811; -10.108
APVD_3233_ZINC;	-10.259; -10.054; -10.020; -8.793; -10.058; -9.573; -9.983
APVD_3234_ZINC;	-10.509; -10.338; -10.197; -9.206; -10.046; -9.819; -9.993
APVD_3235_ZINC;	-8.771; -9.071; -8.520; -7.017; -8.367; -8.479; -8.421
APVD_3236_ZINC;	-8.393; -8.597; -8.795; -8.222; -8.540; -8.391; -8.517
APVD_3237_ZINC;	-8.720; -8.863; -9.093; -9.717; -8.707; -8.653; -8.748
APVD_3238_ZINC;	-8.913; -8.978; -9.777; -9.488; -9.611; -10.018; -9.626
APVD_3239_ZINC;	-8.710; -9.026; -9.006; -8.430; -8.215; -8.492; -8.321
APVD_3240_ZINC;	-9.570; -9.365; -9.289; -7.647; -9.303; -9.205; -9.279
APVD_3241_ZINC;	-9.822; -9.705; -9.676; -7.584; -9.425; -9.702; -9.416
APVD_3242_ZINC;	-8.462; -8.682; -9.418; -8.729; -8.469; -9.348; -8.424
APVD_3243_ZINC;	-8.573; -8.808; -9.804; -8.481; -8.637; -9.777; -8.603
APVD_3244_ZINC;	-8.889; -9.281; -9.216; -8.723; -9.626; -9.503; -9.706
APVD_3245_ZINC;	-9.059; -9.094; -9.682; -8.226; -8.433; -9.365; -8.557
APVD_3246_ZINC;	-5.849; -5.743; -4.889; -4.945; -4.218; -4.714; -4.378
APVD_3247_ZINC;	-5.953; -5.777; -4.990; -5.031; -4.333; -4.953; -4.491
APVD_3248_ZINC;	-5.953; -5.777; -4.990; -5.031; -4.333; -4.953; -4.491
APVD_3249_ZINC;	-8.413; -8.741; -8.762; -7.058; -8.400; -8.070; -8.286
APVD_3250_ZINC;	-9.691; -9.656; -9.816; -7.492; -9.287; -9.969; -9.160
APVD_3251_ZINC;	-9.311; -9.249; -9.871; -8.901; -9.089; -10.008; -9.040
APVD_3252_ZINC;	-9.253; -9.176; -9.803; -8.580; -8.972; -9.978; -8.925
APVD_3253_ZINC;	-7.434; -7.565; -7.723; -6.883; -7.060; -7.136; -7.088
APVD_3254_ZINC;	-10.022; -9.974; -10.160; -7.721; -9.409; -10.154; -9.429
APVD_3255_ZINC;	-10.058; -9.973; -10.156; -9.056; -9.313; -10.106; -9.335
APVD_3256_ZINC;	-8.093; -8.275; -8.335; -6.669; -7.786; -8.132; -7.841
APVD_3257_ZINC;	-8.986; -9.033; -9.179; -7.650; -8.840; -9.207; -8.718
APVD_3258_ZINC;	-9.027; -9.130; -9.256; -7.661; -8.808; -9.522; -8.751
APVD_3259_ZINC;	-9.235; -9.327; -9.919; -8.205; -8.875; -9.848; -8.975
APVD_3260_ZINC;	-9.102; -9.107; -9.688; -8.226; -8.668; -9.541; -8.760
APVD_3261_ZINC;	-9.769; -9.765; -10.043; -8.317; -9.163; -10.031; -9.118
APVD_3262_ZINC;	-9.754; -9.730; -10.102; -8.276; -9.211; -10.102; -9.167
APVD_3263_ZINC;	-6.989; -7.148; -7.093; -6.744; -6.934; -7.079; -6.816
APVD_3264_ZINC;	-6.621; -6.711; -6.869; -7.178; -6.783; -6.656; -6.672
APVD_3265_ZINC;	-9.087; -9.128; -9.095; -7.920; -8.602; -8.896; -8.655
APVD_3266_ZINC;	-6.989; -7.148; -7.094; -6.744; -6.935; -7.079; -6.816
APVD_3267_ZINC;	-6.621; -6.711; -6.869; -7.178; -6.783; -6.656; -6.672
APVD_3268_ZINC;	-9.232; -9.060; -9.459; -8.613; -8.701; -9.332; -8.619
APVD_3269_ZINC;	-9.165; -9.023; -9.512; -8.580; -8.583; -9.264; -8.503
APVD_3270_ZINC;	-9.322; -9.089; -9.509; -8.580; -8.772; -9.437; -8.734
APVD_3271_ZINC;	-9.347; -9.234; -9.616; -8.580; -8.638; -9.525; -8.661
APVD_3272_ZINC;	-9.300; -9.337; -9.876; -8.462; -8.833; -9.798; -8.835
APVD_3273_ZINC;	-10.285; -10.134; -10.138; -10.813; -10.858; -9.937; -10.770
APVD_3274_ZINC;	-10.259; -10.098; -10.217; -10.792; -11.051; -10.028; -10.948
APVD_3275_ZINC;	-8.714; -8.922; -8.816; -9.232; -8.609; -8.296; -8.698
APVD_3276_ZINC;	-10.358; -10.109; -10.593; -8.979; -10.451; -11.200; -10.321
APVD_3277_ZINC;	-6.296; -6.215; -5.753; -6.569; -5.855; -5.506; -5.901
APVD_3278_ZINC;	-6.107; -6.177; -5.575; -5.563; -5.586; -5.597; -5.686
APVD_3279_ZINC;	-9.969; -9.918; -10.444; -10.275; -9.855; -10.842; -9.717
APVD_3280_ZINC;	-9.927; -9.921; -10.161; -10.376; -9.670; -10.466; -9.547
APVD_3281_ZINC;	-9.714; -9.772; -10.542; -10.283; -10.180; -11.083; -10.061
APVD_3282_ZINC;	-9.585; -9.618; -10.255; -9.797; -10.035; -10.795; -9.936
APVD_3283_ZINC;	-9.127; -8.776; -8.229; -7.109; -9.386; -8.126; -9.427
APVD_3284_ZINC;	-8.449; -8.486; -9.002; -8.710; -8.174; -8.916; -8.261
APVD_3285_ZINC;	-8.426; -8.515; -9.111; -8.620; -8.322; -9.022; -8.402
APVD_3286_ZINC;	-5.668; -5.654; -5.205; -4.920; -4.668; -5.343; -4.749
APVD_3287_ZINC;	-5.851; -5.681; -5.120; -5.014; -4.659; -5.189; -4.761
APVD_3288_ZINC;	-8.723; -8.822; -9.967; -8.551; -8.913; -9.916; -8.813
APVD_3289_ZINC;	-8.616; -9.004; -8.683; -8.020; -8.644; -8.206; -8.608
APVD_3290_ZINC;	-10.175; -9.894; -10.114; -10.812; -10.905; -10.867; -10.835
APVD_3291_ZINC;	-7.990; -8.357; -8.614; -8.222; -8.034; -8.726; -7.958
APVD_3292_ZINC;	-7.990; -8.357; -8.614; -8.222; -8.034; -8.726; -7.958
APVD_3293_ZINC;	-9.561; -9.457; -9.612; -7.635; -8.859; -9.437; -8.864
APVD_3294_ZINC;	-9.464; -9.484; -10.013; -7.617; -9.719; -10.449; -9.543
APVD_3295_ZINC;	-9.487; -9.571; -9.874; -10.610; -8.972; -9.984; -8.907
APVD_3296_ZINC;	-9.422; -9.371; -9.745; -9.894; -8.859; -9.754; -8.797
APVD_3297_ZINC;	-9.924; -9.865; -10.302; -7.989; -10.119; -10.689; -9.903
APVD_3298_ZINC;	-10.274; -10.023; -10.160; -11.265; -10.408; -9.919; -10.286
APVD_3299_ZINC;	-9.444; -9.304; -8.191; -8.610; -9.127; -7.702; -9.112
APVD_3300_ZINC;	-9.655; -9.775; -8.394; -8.860; -9.215; -8.084; -9.209
APVD_3301_ZINC;	-9.655; -9.775; -8.394; -8.860; -9.215; -8.085; -9.209
APVD_3302_ZINC;	-9.716; -10.076; -9.719; -9.693; -9.766; -9.834; -9.687
APVD_3303_ZINC;	-9.871; -10.127; -9.797; -10.283; -9.857; -10.070; -9.788
APVD_3304_ZINC;	-9.867; -10.132; -9.796; -10.283; -9.858; -10.070; -9.789
APVD_3305_ZINC;	-9.663; -9.613; -9.659; -7.681; -9.100; -9.782; -8.990
APVD_3306_ZINC;	-9.759; -9.638; -9.159; -8.708; -9.666; -9.078; -9.651
APVD_3307_ZINC;	-9.453; -9.461; -9.561; -7.319; -9.041; -9.382; -8.954
APVD_3308_ZINC;	-9.205; -9.222; -9.634; -8.395; -8.789; -9.826; -8.862
APVD_3309_ZINC;	-8.975; -8.887; -9.531; -8.844; -8.790; -9.738; -8.956
APVD_3310_ZINC;	-9.303; -9.248; -9.731; -8.612; -8.863; -9.917; -8.945
APVD_3311_ZINC;	-9.052; -9.010; -9.674; -8.949; -8.908; -9.836; -9.072
APVD_3312_ZINC;	-9.386; -9.335; -9.906; -8.927; -9.051; -10.114; -9.117
APVD_3313_ZINC;	-9.632; -9.422; -9.892; -10.794; -9.134; -9.930; -9.138
APVD_3314_ZINC;	-9.532; -9.298; -9.689; -9.567; -8.941; -9.571; -8.960
APVD_3315_ZINC;	-9.552; -9.301; -9.691; -9.567; -8.944; -9.573; -8.963
APVD_3316_ZINC;	-9.557; -9.703; -10.254; -8.624; -9.893; -10.523; -9.526
APVD_3317_ZINC;	-9.844; -9.870; -10.147; -7.889; -9.903; -10.364; -9.625
APVD_3318_ZINC;	-10.409; -10.535; -10.606; -10.607; -10.891; -11.469; -10.804
APVD_3319_ZINC;	-10.391; -10.475; -10.562; -10.537; -10.778; -11.507; -10.694
APVD_3320_ZINC;	-7.949; -8.404; -8.531; -5.837; -8.178; -8.219; -8.049
APVD_3321_ZINC;	-9.013; -9.066; -9.345; -7.299; -8.139; -9.082; -8.289
APVD_3322_ZINC;	-9.453; -9.444; -9.973; -8.050; -9.097; -9.878; -9.032
APVD_3323_ZINC;	-9.199; -9.076; -9.694; -7.880; -9.147; -9.786; -9.149
APVD_3324_ZINC;	-8.407; -8.648; -9.185; -6.729; -8.439; -8.850; -8.397
APVD_3325_ZINC;	-9.186; -9.360; -10.017; -9.405; -9.457; -10.260; -9.342
APVD_3326_ZINC;	-9.142; -9.296; -9.957; -9.112; -9.287; -10.201; -9.209
APVD_3327_ZINC;	-9.968; -9.729; -10.006; -11.032; -9.205; -9.951; -9.147
APVD_3328_ZINC;	-9.969; -9.730; -10.005; -11.032; -9.202; -9.948; -9.145
APVD_3329_ZINC;	-6.296; -6.215; -5.753; -6.569; -5.855; -5.506; -5.901
APVD_3330_ZINC;	-8.670; -8.871; -10.035; -8.973; -9.444; -9.836; -9.414
APVD_3331_ZINC;	-8.986; -9.120; -9.014; -9.255; -8.436; -9.091; -8.501
APVD_3332_ZINC;	-8.549; -8.783; -9.321; -8.647; -8.450; -9.076; -8.431
APVD_3333_ZINC;	-8.600; -9.013; -9.730; -8.342; -8.570; -9.593; -8.567
APVD_3334_ZINC;	-10.411; -10.488; -10.572; -10.241; -10.798; -12.106; -10.624
APVD_3335_ZINC;	-10.421; -10.466; -10.381; -10.241; -10.644; -12.028; -10.477
APVD_3336_ZINC;	-7.901; -8.212; -8.252; -6.103; -7.976; -7.671; -7.923
APVD_3337_ZINC;	-10.137; -10.387; -10.801; -11.120; -10.285; -11.454; -10.155
APVD_3338_ZINC;	-10.128; -10.348; -10.842; -10.608; -10.189; -11.491; -10.049
APVD_3339_ZINC;	-10.043; -10.355; -10.704; -11.120; -10.252; -11.310; -10.155
APVD_3340_ZINC;	-8.947; -8.805; -6.795; -8.974; -8.438; -7.771; -8.840
APVD_3341_ZINC;	-10.263; -10.352; -10.764; -11.660; -10.637; -12.019; -10.691
APVD_3342_ZINC;	-9.032; -9.065; -10.526; -7.863; -9.859; -10.159; -9.621
APVD_3343_ZINC;	-10.594; -10.541; -10.610; -11.737; -11.238; -11.092; -11.237
APVD_3344_ZINC;	-8.399; -8.706; -8.966; -8.381; -8.171; -8.701; -8.242
APVD_3345_ZINC;	-8.954; -8.985; -9.699; -8.260; -8.618; -9.523; -8.625
APVD_3346_ZINC;	-10.078; -10.019; -10.185; -8.070; -9.778; -10.491; -9.651
APVD_3347_ZINC;	-10.628; -10.490; -10.308; -8.974; -10.468; -10.269; -10.282
APVD_3348_ZINC;	-9.536; -9.576; -10.204; -8.524; -9.382; -10.720; -9.423
APVD_3349_ZINC;	-9.453; -9.439; -10.031; -7.820; -9.313; -10.575; -9.353
APVD_3350_ZINC;	-9.488; -9.467; -10.039; -7.820; -9.342; -10.521; -9.375
APVD_3351_ZINC;	-9.361; -9.331; -9.310; -7.203; -8.830; -9.144; -8.708
APVD_3352_ZINC;	-9.193; -9.202; -9.498; -7.879; -8.790; -9.621; -8.747
APVD_3353_ZINC;	-9.606; -9.452; -9.787; -9.922; -9.172; -9.774; -9.161
APVD_3354_ZINC;	-9.692; -9.512; -9.964; -10.693; -9.281; -10.027; -9.248
APVD_3355_ZINC;	-9.692; -9.512; -9.964; -10.693; -9.281; -10.027; -9.248
APVD_3356_ZINC;	-8.463; -8.619; -9.238; -7.053; -8.631; -8.739; -8.581
APVD_3357_ZINC;	-8.405; -8.562; -9.016; -7.014; -8.448; -8.497; -8.414
APVD_3358_ZINC;	-6.259; -5.950; -6.400; -5.953; -5.621; -5.619; -5.747
APVD_3359_ZINC;	-6.447; -6.135; -6.489; -6.199; -5.550; -5.573; -5.670
APVD_3360_ZINC;	-8.138; -8.445; -7.590; -10.090; -7.517; -8.339; -7.867
APVD_3361_ZINC;	-8.152; -8.281; -7.515; -9.371; -7.654; -8.094; -8.038
APVD_3362_ZINC;	-7.564; -7.461; -7.923; -7.227; -7.035; -8.123; -7.100
APVD_3363_ZINC;	-7.711; -7.712; -7.724; -7.217; -6.889; -7.981; -6.961
APVD_3364_ZINC;	-8.013; -8.327; -8.169; -7.829; -7.898; -7.885; -8.007
APVD_3365_ZINC;	-7.997; -8.346; -8.019; -7.369; -7.907; -7.561; -8.048
APVD_3366_ZINC;	-6.446; -6.136; -6.419; -5.987; -5.505; -5.509; -5.633
APVD_3367_ZINC;	-6.446; -6.136; -6.419; -5.987; -5.505; -5.509; -5.633
APVD_3368_ZINC;	-9.935; -9.914; -9.377; -10.043; -9.366; -9.611; -9.160
APVD_3369_ZINC;	-10.119; -10.029; -9.729; -9.427; -9.560; -10.196; -9.346
APVD_3370_ZINC;	-10.119; -10.029; -9.729; -9.427; -9.560; -10.196; -9.346
APVD_3371_ZINC;	-6.106; -6.237; -6.128; -6.911; -6.479; -5.390; -6.579
APVD_3372_ZINC;	-6.106; -6.237; -6.128; -6.911; -6.479; -5.390; -6.579
APVD_3373_ZINC;	-6.009; -6.078; -6.173; -6.319; -6.674; -5.659; -6.759
APVD_3374_ZINC;	-8.902; -8.979; -9.289; -7.615; -7.979; -9.173; -8.071
APVD_3375_ZINC;	-8.956; -9.024; -9.182; -7.084; -8.129; -9.237; -8.214
APVD_3376_ZINC;	-8.623; -8.560; -9.034; -8.892; -8.444; -8.892; -8.589
APVD_3377_ZINC;	-8.647; -8.525; -9.039; -9.322; -8.457; -8.926; -8.599
APVD_3378_ZINC;	-8.654; -8.769; -9.310; -8.817; -8.633; -9.108; -8.762
APVD_3379_ZINC;	-8.408; -8.369; -8.755; -8.780; -8.142; -8.533; -8.140
APVD_3380_ZINC;	-8.389; -8.356; -8.830; -9.355; -8.176; -8.687; -8.210
APVD_3381_ZINC;	-8.452; -8.476; -9.219; -8.435; -8.366; -9.019; -8.386
APVD_3382_ZINC;	-9.075; -9.172; -9.549; -8.754; -9.555; -9.807; -9.527
APVD_3383_ZINC;	-8.881; -9.114; -9.676; -7.888; -9.692; -9.856; -9.752
APVD_3384_ZINC;	-8.855; -8.980; -8.621; -8.582; -8.588; -7.870; -8.647
APVD_3385_ZINC;	-10.571; -10.586; -10.760; -10.509; -10.920; -11.161; -10.894
APVD_3386_ZINC;	-10.483; -10.535; -10.561; -10.229; -10.746; -10.966; -10.719
APVD_3387_ZINC;	-10.498; -10.374; -10.417; -11.033; -10.295; -10.934; -10.201
APVD_3388_ZINC;	-9.292; -9.313; -10.251; -8.312; -9.960; -10.729; -9.819
APVD_3389_ZINC;	-9.208; -9.245; -9.890; -8.559; -9.770; -10.338; -9.646
APVD_3390_ZINC;	-9.192; -9.231; -9.901; -8.559; -9.778; -10.370; -9.652
APVD_3391_ZINC;	-10.278; -10.202; -10.122; -9.589; -10.204; -9.811; -10.032
APVD_3392_ZINC;	-8.179; -8.430; -8.398; -8.019; -7.908; -8.099; -8.046
APVD_3393_ZINC;	-8.016; -8.320; -8.383; -9.666; -7.697; -7.833; -7.877
APVD_3394_ZINC;	-6.223; -6.745; -5.758; -6.118; -5.404; -5.897; -5.095
APVD_3395_ZINC;	-8.996; -9.007; -9.466; -7.566; -8.340; -9.654; -8.319
APVD_3396_ZINC;	-9.756; -9.070; -7.220; -11.502; -9.614; -7.908; -9.634
APVD_3397_ZINC;	-9.794; -9.549; -8.267; -10.882; -10.287; -8.621; -10.349
APVD_3398_ZINC;	-9.745; -9.751; -10.110; -8.710; -9.383; -10.196; -9.128
APVD_3399_ZINC;	-8.604; -8.788; -9.759; -7.683; -8.899; -9.507; -8.887
APVD_3400_ZINC;	-10.266; -9.969; -10.022; -8.087; -10.190; -10.126; -10.141
APVD_3401_ZINC;	-10.225; -9.971; -9.906; -9.150; -10.007; -10.019; -9.977
APVD_3402_ZINC;	-8.122; -8.148; -7.025; -7.760; -7.309; -6.873; -7.596
APVD_3403_ZINC;	-9.529; -9.598; -10.388; -8.881; -9.754; -11.076; -9.578
APVD_3404_ZINC;	-8.706; -8.990; -10.630; -9.205; -9.765; -10.842; -9.642
APVD_3405_ZINC;	-9.253; -9.262; -9.658; -8.268; -8.646; -9.546; -8.677
APVD_3406_ZINC;	-10.635; -10.414; -10.337; -9.359; -10.234; -10.329; -10.102
APVD_3407_ZINC;	-10.504; -10.416; -11.047; -10.539; -10.770; -12.479; -10.699
APVD_3408_ZINC;	-9.691; -9.758; -10.261; -9.083; -9.595; -10.616; -9.426
APVD_3409_ZINC;	-10.126; -10.070; -9.818; -10.512; -9.648; -9.593; -9.715
APVD_3410_ZINC;	-10.033; -9.998; -9.705; -11.109; -9.464; -9.353; -9.546
APVD_3411_ZINC;	-9.388; -9.425; -10.630; -9.113; -9.784; -11.089; -9.684
APVD_3412_ZINC;	-9.411; -9.455; -10.471; -9.158; -9.651; -10.981; -9.536
APVD_3413_ZINC;	-10.622; -10.446; -10.603; -9.503; -10.196; -10.591; -10.138
APVD_3414_ZINC;	-10.696; -10.467; -10.653; -11.418; -10.246; -10.793; -10.190
APVD_3415_ZINC;	-10.395; -10.383; -10.581; -10.619; -11.311; -10.675; -11.172
APVD_3416_ZINC;	-10.517; -10.550; -10.732; -10.649; -11.449; -10.863; -11.318
APVD_3417_ZINC;	-9.656; -9.622; -9.724; -7.931; -8.804; -9.434; -8.865
APVD_3418_ZINC;	-9.686; -9.559; -9.705; -7.721; -9.095; -9.613; -9.111
APVD_3419_ZINC;	-9.717; -9.578; -9.792; -8.397; -8.967; -9.605; -9.066
APVD_3420_ZINC;	-9.781; -9.640; -9.795; -7.635; -9.124; -9.713; -9.216
APVD_3421_ZINC;	-10.415; -10.222; -10.241; -10.351; -10.143; -10.205; -10.081
APVD_3422_ZINC;	-10.362; -10.416; -10.287; -11.957; -10.692; -9.952; -10.735
APVD_3423_ZINC;	-8.561; -8.714; -9.453; -8.575; -8.529; -9.391; -8.579
APVD_3424_ZINC;	-7.925; -8.118; -8.244; -5.878; -7.999; -7.979; -8.027
APVD_3425_ZINC;	-8.436; -8.725; -9.733; -7.839; -9.190; -9.782; -9.229
APVD_3426_ZINC;	-8.538; -8.896; -9.731; -8.600; -9.160; -9.853; -9.269
APVD_3427_ZINC;	-8.285; -8.770; -10.003; -7.074; -9.273; -9.786; -9.320
APVD_3428_ZINC;	-7.967; -7.522; -8.629; -5.793; -8.394; -9.312; -8.407
APVD_3429_ZINC;	-8.193; -7.962; -9.052; -5.877; -8.579; -9.644; -8.577
APVD_3430_ZINC;	-8.175; -7.965; -9.057; -5.877; -8.582; -9.650; -8.579
APVD_3431_ZINC;	-7.873; -7.537; -8.376; -5.726; -8.270; -9.189; -8.218
APVD_3432_ZINC;	-8.393; -8.636; -9.398; -7.857; -8.384; -9.074; -8.305
APVD_3433_ZINC;	-7.949; -7.495; -8.398; -6.208; -8.027; -8.979; -8.166
APVD_3434_ZINC;	-8.125; -7.868; -8.765; -7.232; -8.213; -9.273; -8.337
APVD_3435_ZINC;	-8.126; -7.870; -8.774; -7.232; -8.217; -9.283; -8.341
APVD_3436_ZINC;	-8.223; -8.525; -8.666; -7.654; -8.009; -8.108; -8.015
APVD_3437_ZINC;	-10.081; -10.044; -10.349; -8.929; -9.786; -10.545; -9.571
APVD_3438_ZINC;	-8.279; -8.510; -9.459; -6.985; -8.933; -9.183; -8.706
APVD_3439_ZINC;	-10.250; -10.111; -10.257; -10.582; -9.738; -10.281; -9.585
APVD_3440_ZINC;	-10.308; -10.238; -10.038; -11.201; -9.967; -9.907; -9.976
APVD_3441_ZINC;	-10.476; -10.314; -10.118; -9.474; -10.140; -10.018; -10.142
APVD_3442_ZINC;	-6.047; -5.711; -5.824; -6.486; -5.707; -5.971; -5.708
APVD_3443_ZINC;	-7.873; -8.175; -8.607; -7.768; -7.755; -8.701; -7.734
APVD_3444_ZINC;	-8.114; -8.257; -8.359; -7.165; -7.841; -7.816; -7.813
APVD_3445_ZINC;	-9.334; -9.375; -9.809; -9.629; -10.043; -11.043; -9.921
APVD_3446_ZINC;	-9.986; -9.779; -9.922; -9.097; -10.148; -11.232; -10.029
APVD_3447_ZINC;	-9.970; -9.730; -9.913; -9.151; -10.113; -11.221; -10.002
APVD_3448_ZINC;	-9.334; -9.375; -9.809; -9.629; -10.043; -11.043; -9.921
APVD_3449_ZINC;	-10.124; -9.773; -10.035; -10.185; -10.221; -11.385; -10.019
APVD_3450_ZINC;	-9.531; -9.319; -9.894; -9.083; -10.354; -11.115; -10.224
APVD_3451_ZINC;	-9.685; -9.573; -10.064; -8.802; -10.540; -11.345; -10.365
APVD_3452_ZINC;	-10.124; -9.773; -10.035; -10.185; -10.221; -11.385; -10.019
APVD_3453_ZINC;	-9.824; -9.698; -10.432; -9.142; -10.834; -11.990; -10.626
APVD_3454_ZINC;	-10.284; -10.096; -10.389; -10.277; -10.404; -12.012; -10.190
APVD_3455_ZINC;	-10.355; -10.172; -10.782; -10.496; -10.595; -12.559; -10.365
APVD_3456_ZINC;	-10.683; -10.680; -11.060; -10.892; -11.016; -12.945; -10.917
APVD_3457_ZINC;	-10.705; -10.624; -10.763; -11.288; -10.958; -12.325; -10.911
APVD_3458_ZINC;	-9.726; -9.991; -9.638; -7.846; -10.649; -9.376; -10.331
APVD_3459_ZINC;	-9.755; -9.945; -9.688; -8.693; -10.739; -9.531; -10.432
APVD_3460_ZINC;	-9.755; -9.945; -9.688; -8.693; -10.739; -9.531; -10.432
APVD_3461_ZINC;	-10.138; -10.158; -10.749; -9.922; -9.673; -12.473; -9.425
APVD_3462_ZINC;	-10.022; -9.783; -10.018; -9.713; -10.410; -11.507; -10.123
APVD_3463_ZINC;	-10.220; -9.837; -9.902; -9.647; -10.091; -11.410; -9.873
APVD_3464_ZINC;	-9.581; -9.272; -9.807; -9.766; -10.031; -11.115; -9.849
APVD_3465_ZINC;	-10.022; -9.783; -10.018; -9.713; -10.410; -11.507; -10.123
APVD_3466_ZINC;	-10.084; -10.011; -10.344; -9.990; -10.631; -12.077; -10.330
APVD_3467_ZINC;	-10.300; -10.104; -10.227; -9.982; -10.282; -12.075; -10.048
APVD_3468_ZINC;	-10.244; -10.169; -10.741; -10.109; -10.787; -12.671; -10.468
APVD_3469_ZINC;	-10.249; -10.189; -10.977; -10.427; -10.116; -12.460; -9.929
APVD_3470_ZINC;	-8.947; -9.009; -9.229; -9.367; -10.109; -9.361; -9.526
APVD_3471_ZINC;	-9.052; -9.037; -9.257; -9.371; -10.082; -9.213; -9.599
APVD_3472_ZINC;	-8.942; -8.983; -9.232; -9.367; -10.114; -9.361; -9.531
APVD_3473_ZINC;	-9.260; -9.227; -9.395; -9.371; -10.092; -9.548; -9.596
APVD_3474_ZINC;	-9.765; -9.443; -9.583; -9.197; -9.927; -10.827; -9.811
APVD_3475_ZINC;	-9.467; -9.503; -9.894; -9.855; -10.390; -11.172; -10.203
APVD_3476_ZINC;	-9.968; -9.878; -9.896; -9.402; -10.142; -11.166; -10.008
APVD_3477_ZINC;	-9.467; -9.503; -9.894; -9.855; -10.390; -11.172; -10.203
APVD_3478_ZINC;	-8.091; -7.634; -8.435; -6.027; -8.047; -9.001; -8.200
APVD_3479_ZINC;	-8.245; -7.952; -8.773; -7.232; -8.232; -9.268; -8.370
APVD_3480_ZINC;	-8.243; -7.966; -8.782; -7.232; -8.236; -9.279; -8.374
APVD_3481_ZINC;	-7.995; -7.529; -8.402; -6.027; -8.012; -8.974; -8.157
APVD_3482_ZINC;	-5.786; -5.669; -5.483; -4.798; -4.917; -5.715; -5.041
APVD_3483_ZINC;	-6.905; -7.126; -6.764; -7.550; -5.925; -7.044; -5.929
APVD_3484_ZINC;	-8.322; -8.630; -8.604; -8.259; -7.988; -8.297; -8.148
APVD_3485_ZINC;	-8.185; -8.600; -8.595; -8.337; -7.792; -8.100; -7.970
APVD_3486_ZINC;	-8.188; -8.597; -8.598; -8.337; -7.794; -8.103; -7.972
APVD_3487_ZINC;	-9.715; -9.481; -9.585; -8.156; -8.998; -9.483; -9.029
APVD_3488_ZINC;	-9.819; -9.590; -9.841; -9.250; -9.045; -9.706; -9.075
APVD_3489_ZINC;	-9.710; -9.459; -9.560; -8.252; -8.998; -9.394; -9.034
APVD_3490_ZINC;	-9.827; -9.578; -9.828; -8.916; -9.047; -9.632; -9.083
APVD_3491_ZINC;	-7.963; -8.006; -8.213; -6.946; -7.109; -7.634; -7.240
APVD_3492_ZINC;	-7.986; -7.992; -8.617; -8.358; -7.546; -8.163; -7.656
APVD_3493_ZINC;	-7.123; -6.598; -8.508; -9.039; -7.482; -7.904; -7.583
APVD_3494_ZINC;	-6.971; -6.259; -8.206; -8.569; -7.302; -7.478; -7.406
APVD_3495_ZINC;	-10.390; -9.937; -10.699; -9.494; -10.635; -11.358; -10.441
APVD_3496_ZINC;	-8.679; -8.974; -10.302; -8.423; -11.131; -10.023; -10.250
